Amazon_ID,Google_ID,Similarity,is_duplicate
b000ndic86,http://www.google.com/base/feeds/snippets/3621810113236094380,51,0
b000ndic86,http://www.google.com/base/feeds/snippets/5181661570525386541,54,0
b000ndic86,http://www.google.com/base/feeds/snippets/2261905427242154693,66,0
b000ndic86,http://www.google.com/base/feeds/snippets/790771655328756919,65,0
b000ndic86,http://www.google.com/base/feeds/snippets/1227473479709404023,75,0
b000ndic86,http://www.google.com/base/feeds/snippets/1020259068625506033,52,0
b000ndic86,http://www.google.com/base/feeds/snippets/1396058941659125307,57,0
b000ndic86,http://www.google.com/base/feeds/snippets/17511510969143463932,58,0
b000ndic86,http://www.google.com/base/feeds/snippets/16406760233183606059,58,0
b000ndic86,http://www.google.com/base/feeds/snippets/15315731988494931444,56,0
b000ndic86,http://www.google.com/base/feeds/snippets/14054232840925252286,57,0
b000ndic86,http://www.google.com/base/feeds/snippets/14824450046380908303,52,0
b000ndic86,http://www.google.com/base/feeds/snippets/14736350815466474940,55,0
b000ndic86,http://www.google.com/base/feeds/snippets/13365560138280920485,51,0
b000ndic86,http://www.google.com/base/feeds/snippets/13129018892795959281,65,0
b000ndic86,http://www.google.com/base/feeds/snippets/12910379210003509266,53,0
b000ndic86,http://www.google.com/base/feeds/snippets/15620401128846734122,60,0
b000ndic86,http://www.google.com/base/feeds/snippets/17157077891501808030,53,0
b000ndic86,http://www.google.com/base/feeds/snippets/17038026438777687998,53,0
b000ndic86,http://www.google.com/base/feeds/snippets/18195626752396679157,64,0
b000ndic86,http://www.google.com/base/feeds/snippets/18383405503824080160,54,0
b000ndic86,http://www.google.com/base/feeds/snippets/18406867413031084183,55,0
b000ndic86,http://www.google.com/base/feeds/snippets/2919031939469503608,54,0
b000ndic86,http://www.google.com/base/feeds/snippets/13621056199586324139,64,0
b000ndic86,http://www.google.com/base/feeds/snippets/15289985273321283103,62,0
b000ndibhi,http://www.google.com/base/feeds/snippets/9484979283744840884,56,0
b000ndibhi,http://www.google.com/base/feeds/snippets/10719377059258538369,54,0
b000ndibhi,http://www.google.com/base/feeds/snippets/7795796130761039507,57,0
b000ndibhi,http://www.google.com/base/feeds/snippets/8042583218932085904,73,0
b000ndibhi,http://www.google.com/base/feeds/snippets/7928058720709111960,53,0
b000ndibhi,http://www.google.com/base/feeds/snippets/8148630564555070134,51,0
b000ndibhi,http://www.google.com/base/feeds/snippets/5536147337142384196,53,0
b000ndibhi,http://www.google.com/base/feeds/snippets/4247841323668156699,56,0
b000ndibhi,http://www.google.com/base/feeds/snippets/3621810113236094380,55,0
b000ndibhi,http://www.google.com/base/feeds/snippets/3607173973836413689,52,0
b000ndibhi,http://www.google.com/base/feeds/snippets/2261905427242154693,65,0
b000ndibhi,http://www.google.com/base/feeds/snippets/790771655328756919,53,0
b000ndibhi,http://www.google.com/base/feeds/snippets/1227473479709404023,61,0
b000ndibhi,http://www.google.com/base/feeds/snippets/1020259068625506033,51,0
b000ndibhi,http://www.google.com/base/feeds/snippets/1396058941659125307,55,0
b000ndibhi,http://www.google.com/base/feeds/snippets/17511510969143463932,51,0
b000ndibhi,http://www.google.com/base/feeds/snippets/16406760233183606059,66,0
b000ndibhi,http://www.google.com/base/feeds/snippets/14054232840925252286,58,0
b000ndibhi,http://www.google.com/base/feeds/snippets/14992670292987095559,56,0
b000ndibhi,http://www.google.com/base/feeds/snippets/14824450046380908303,51,0
b000ndibhi,http://www.google.com/base/feeds/snippets/13129018892795959281,64,0
b000ndibhi,http://www.google.com/base/feeds/snippets/12910379210003509266,52,0
b000ndibhi,http://www.google.com/base/feeds/snippets/15620401128846734122,69,0
b000ndibhi,http://www.google.com/base/feeds/snippets/17157077891501808030,58,0
b000ndibhi,http://www.google.com/base/feeds/snippets/17038026438777687998,58,0
b000ndibhi,http://www.google.com/base/feeds/snippets/18195626752396679157,69,0
b000ndibhi,http://www.google.com/base/feeds/snippets/18406867413031084183,57,0
b000ndibhi,http://www.google.com/base/feeds/snippets/13125236767288549966,52,0
b000ndibhi,http://www.google.com/base/feeds/snippets/13621056199586324139,75,0
b000ndibhi,http://www.google.com/base/feeds/snippets/15289985273321283103,67,0
b0000dbykm,http://www.google.com/base/feeds/snippets/13154517593415530045,56,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/15800184450191067839,53,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/16739457974540227778,53,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/16942168582476586182,52,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/17774701154843937381,55,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/9807438286656285076,51,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/13673799320876526338,51,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/13856005003054284947,51,0
b000bhl1r8,http://www.google.com/base/feeds/snippets/15553363999821457995,51,0
b00002sac9,http://www.google.com/base/feeds/snippets/8401993747038150345,64,0
b000fm18vi,http://www.google.com/base/feeds/snippets/17578507241939502542,51,0
b000fm18vi,http://www.google.com/base/feeds/snippets/3620383930983735395,83,1
b000fm18vi,http://www.google.com/base/feeds/snippets/6490757089121657560,60,0
b000cqyclu,http://www.google.com/base/feeds/snippets/2462325488620129357,56,0
b000cqyclu,http://www.google.com/base/feeds/snippets/1695089910833084773,90,1
b000butd6q,http://www.google.com/base/feeds/snippets/6990565128537638388,100,1
b000butd6q,http://www.google.com/base/feeds/snippets/10720887667449998069,58,0
b000butd6q,http://www.google.com/base/feeds/snippets/9925522969125966033,53,0
b000butd6q,http://www.google.com/base/feeds/snippets/15253105067631588667,88,1
b00024yohy,http://www.google.com/base/feeds/snippets/9205821354688722990,87,1
b00024yohy,http://www.google.com/base/feeds/snippets/18361049495253997434,52,0
b00024yohy,http://www.google.com/base/feeds/snippets/14521191113184580052,51,0
b0000ycfe0,http://www.google.com/base/feeds/snippets/11687167580478628748,51,0
b00006j02n,http://www.google.com/base/feeds/snippets/18268949289189904876,94,1
b00006j02n,http://www.google.com/base/feeds/snippets/10898705926445837951,51,0
b000bnb72g,http://www.google.com/base/feeds/snippets/17010841797296818807,100,1
b000bnb72g,http://www.google.com/base/feeds/snippets/17037106486883484113,57,0
b000fa5ens,http://www.google.com/base/feeds/snippets/18384136689746651786,100,1
b0006g2wke,http://www.google.com/base/feeds/snippets/7150077051864937455,52,0
b0006g2wke,http://www.google.com/base/feeds/snippets/16739457974540227778,53,0
b0006g2wke,http://www.google.com/base/feeds/snippets/16559620897373798111,51,0
b0006g2wke,http://www.google.com/base/feeds/snippets/13515160531535258165,55,0
b0006g2wke,http://www.google.com/base/feeds/snippets/10841020142541781568,53,0
b0006g2wke,http://www.google.com/base/feeds/snippets/18422068306669698354,57,0
b0006g2wke,http://www.google.com/base/feeds/snippets/18413075895200367717,51,0
b0006g2wke,http://www.google.com/base/feeds/snippets/12783767110025076224,55,0
b0006g2wke,http://www.google.com/base/feeds/snippets/9807438286656285076,51,0
b0006g2wke,http://www.google.com/base/feeds/snippets/10568264795540984053,52,0
b0006g2wke,http://www.google.com/base/feeds/snippets/9255722138583214734,54,0
b0006g2wke,http://www.google.com/base/feeds/snippets/13856005003054284947,58,0
b0006g2wke,http://www.google.com/base/feeds/snippets/15553363999821457995,58,0
b0006g2wke,http://www.google.com/base/feeds/snippets/14557788692977567977,51,0
b0006g2wke,http://www.google.com/base/feeds/snippets/14665219642773428772,57,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/17784299186975876292,53,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/16388256207576026986,52,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/14391445631859374347,51,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/15800184450191067839,57,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/16882410086247975522,51,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/16942168582476586182,56,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/16969493842479402672,53,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/17465833205726596592,60,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/18413075895200367717,51,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/15832790434131694955,52,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/12776057589362570320,51,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/18379653518269884966,57,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/12783767110025076224,54,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/13078719460791292222,52,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/9807438286656285076,53,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/10248910023220043204,53,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/10092468528845066077,55,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/11114112522015930440,51,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/13673799320876526338,55,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/15297064784463958827,57,0
b000hysu2y,http://www.google.com/base/feeds/snippets/8401993747038150345,51,0
b000hysu2y,http://www.google.com/base/feeds/snippets/18409957880168870961,100,1
b000hysu2y,http://www.google.com/base/feeds/snippets/1035187390817409083,52,0
b000hysu2y,http://www.google.com/base/feeds/snippets/14521191113184580052,57,0
b000f613x2,http://www.google.com/base/feeds/snippets/13366246536827294748,52,0
b000f613x2,http://www.google.com/base/feeds/snippets/15315822485835000773,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/15741947924555439129,51,0
b0006g31i6,http://www.google.com/base/feeds/snippets/15800184450191067839,53,0
b0006g31i6,http://www.google.com/base/feeds/snippets/17774701154843937381,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/17465833205726596592,51,0
b0006g31i6,http://www.google.com/base/feeds/snippets/13515160531535258165,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/10053807702206861703,53,0
b0006g31i6,http://www.google.com/base/feeds/snippets/2143594561454189070,57,0
b0006g31i6,http://www.google.com/base/feeds/snippets/6897465962161297322,51,0
b0006g31i6,http://www.google.com/base/feeds/snippets/10841020142541781568,53,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18427221955987040627,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18405362244680246986,67,0
b0006g31i6,http://www.google.com/base/feeds/snippets/652180243683892646,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18445341039052694828,53,0
b0006g31i6,http://www.google.com/base/feeds/snippets/15463023861103191894,54,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18356580287102485505,51,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18380054536947094037,53,0
b0006g31i6,http://www.google.com/base/feeds/snippets/13078719460791292222,51,0
b0006g31i6,http://www.google.com/base/feeds/snippets/9807438286656285076,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/13673799320876526338,52,0
b0006g31i6,http://www.google.com/base/feeds/snippets/13582930230756997101,54,0
b0006g31i6,http://www.google.com/base/feeds/snippets/9445487736380311288,53,0
b0006g31ao,http://www.google.com/base/feeds/snippets/5155217336879101407,51,0
b0006g31ao,http://www.google.com/base/feeds/snippets/13515160531535258165,52,0
b0006g31ao,http://www.google.com/base/feeds/snippets/10841020142541781568,52,0
b0006g31ao,http://www.google.com/base/feeds/snippets/15829485788264928976,52,0
b0006g31ao,http://www.google.com/base/feeds/snippets/18427221955987040627,51,0
b0006g31ao,http://www.google.com/base/feeds/snippets/652180243683892646,51,0
b0006g31ao,http://www.google.com/base/feeds/snippets/18445341039052694828,61,0
b0006g31ao,http://www.google.com/base/feeds/snippets/16821958940203637711,51,0
b0006g31ao,http://www.google.com/base/feeds/snippets/11946393152895467344,60,0
b000eavbdq,http://www.google.com/base/feeds/snippets/18443105453266961029,100,1
b0006g2zce,http://www.google.com/base/feeds/snippets/18427221955987040627,51,0
b0006g2zce,http://www.google.com/base/feeds/snippets/16821958940203637711,72,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/7739419455751524618,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/5707639507589635432,53,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/7150077051864937455,76,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/17165389585205797735,56,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/18347005743602331538,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/17215854618313178923,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/11687167580478628748,58,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/15988714852413665745,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/16882410086247975522,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/16964964575879653222,51,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/18435579466587005010,66,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/18379653518269884966,53,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/11114112522015930440,52,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/13326740183367978728,54,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/13304616444690819122,76,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/15389880066298029811,54,0
b000jx3qxq,http://www.google.com/base/feeds/snippets/14896305160058655925,52,0
b000bta4k6,http://www.google.com/base/feeds/snippets/13042184196447616647,52,0
b000bta4k6,http://www.google.com/base/feeds/snippets/18347005743602331538,52,0
b000bta4k6,http://www.google.com/base/feeds/snippets/15800184450191067839,52,0
b000bta4k6,http://www.google.com/base/feeds/snippets/17175123021503003798,55,0
b000bta4k6,http://www.google.com/base/feeds/snippets/4450865187590668420,51,0
b000bta4k6,http://www.google.com/base/feeds/snippets/18380054536947094037,54,0
b000bta4k6,http://www.google.com/base/feeds/snippets/18379653518269884966,51,0
b000bta4k6,http://www.google.com/base/feeds/snippets/10568264795540984053,55,0
b000bta4k6,http://www.google.com/base/feeds/snippets/13673799320876526338,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/5527718669808727624,73,0
b0002nt34o,http://www.google.com/base/feeds/snippets/5155217336879101407,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/15762572854796538007,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/16739457974540227778,62,0
b0002nt34o,http://www.google.com/base/feeds/snippets/17328834654193310444,53,0
b0002nt34o,http://www.google.com/base/feeds/snippets/17843895237236158219,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/7802268590531702254,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/18100099283119840324,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/13515160531535258165,52,0
b0002nt34o,http://www.google.com/base/feeds/snippets/18439531339127707571,52,0
b0002nt34o,http://www.google.com/base/feeds/snippets/9255722138583214734,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/13616236861396817271,51,0
b0002nt34o,http://www.google.com/base/feeds/snippets/13856005003054284947,52,0
b0002nt34o,http://www.google.com/base/feeds/snippets/15553363999821457995,52,0
b0002nt34o,http://www.google.com/base/feeds/snippets/14665219642773428772,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/7739419455751524618,53,0
b000cc09uw,http://www.google.com/base/feeds/snippets/5707639507589635432,64,0
b000cc09uw,http://www.google.com/base/feeds/snippets/7150077051864937455,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/5155217336879101407,54,0
b000cc09uw,http://www.google.com/base/feeds/snippets/17578507241939502542,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18347005743602331538,61,0
b000cc09uw,http://www.google.com/base/feeds/snippets/17784299186975876292,71,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16388256207576026986,63,0
b000cc09uw,http://www.google.com/base/feeds/snippets/14391445631859374347,57,0
b000cc09uw,http://www.google.com/base/feeds/snippets/11687167580478628748,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15988714852413665745,59,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15762572854796538007,60,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15800184450191067839,55,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16882410086247975522,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16739457974540227778,59,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16559620897373798111,56,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16942168582476586182,63,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16969493842479402672,64,0
b000cc09uw,http://www.google.com/base/feeds/snippets/17465833205726596592,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18100099283119840324,52,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18396389648150219430,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18405362244680246986,51,0
b000cc09uw,http://www.google.com/base/feeds/snippets/12776057589362570320,55,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18377490087458020504,63,0
b000cc09uw,http://www.google.com/base/feeds/snippets/18379653518269884966,61,0
b000cc09uw,http://www.google.com/base/feeds/snippets/12218017436042377109,53,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13078719460791292222,58,0
b000cc09uw,http://www.google.com/base/feeds/snippets/9807438286656285076,57,0
b000cc09uw,http://www.google.com/base/feeds/snippets/10248910023220043204,56,0
b000cc09uw,http://www.google.com/base/feeds/snippets/10092468528845066077,54,0
b000cc09uw,http://www.google.com/base/feeds/snippets/10568264795540984053,55,0
b000cc09uw,http://www.google.com/base/feeds/snippets/10813731818583051752,58,0
b000cc09uw,http://www.google.com/base/feeds/snippets/11114112522015930440,54,0
b000cc09uw,http://www.google.com/base/feeds/snippets/11246077198585695109,52,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13673799320876526338,54,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13711624573601150378,66,0
b000cc09uw,http://www.google.com/base/feeds/snippets/12383342975629473219,56,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13616236861396817271,52,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13856005003054284947,62,0
b000cc09uw,http://www.google.com/base/feeds/snippets/13963121621748083835,61,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15159234661407732476,72,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15389880066298029811,67,0
b000cc09uw,http://www.google.com/base/feeds/snippets/15553363999821457995,62,0
b000cc09uw,http://www.google.com/base/feeds/snippets/14665219642773428772,52,0
b000cc09uw,http://www.google.com/base/feeds/snippets/14815121291893978017,57,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/11687167580478628748,51,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/16739457974540227778,52,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/17465833205726596592,51,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/18403352308945312678,69,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/18435579466587005010,57,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/18379653518269884966,52,0
b0006g2wr2,http://www.google.com/base/feeds/snippets/12218017436042377109,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18029245320668853953,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/7882287499485291732,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/5527718669808727624,54,0
b00002jvfk,http://www.google.com/base/feeds/snippets/7150077051864937455,55,0
b00002jvfk,http://www.google.com/base/feeds/snippets/5155217336879101407,53,0
b00002jvfk,http://www.google.com/base/feeds/snippets/16388256207576026986,53,0
b00002jvfk,http://www.google.com/base/feeds/snippets/14391445631859374347,53,0
b00002jvfk,http://www.google.com/base/feeds/snippets/13321642681501377375,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/16882410086247975522,55,0
b00002jvfk,http://www.google.com/base/feeds/snippets/16964964575879653222,55,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18396389648150219430,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18394964067436310447,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18427221955987040627,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18435579466587005010,54,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18371419521576660155,58,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18372639879402584134,56,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18377490087458020504,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/18379653518269884966,55,0
b00002jvfk,http://www.google.com/base/feeds/snippets/12218017436042377109,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/12116763117328044444,56,0
b00002jvfk,http://www.google.com/base/feeds/snippets/12219649046294237633,54,0
b00002jvfk,http://www.google.com/base/feeds/snippets/13078719460791292222,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/10248910023220043204,61,0
b00002jvfk,http://www.google.com/base/feeds/snippets/10813731818583051752,56,0
b00002jvfk,http://www.google.com/base/feeds/snippets/11114112522015930440,59,0
b00002jvfk,http://www.google.com/base/feeds/snippets/13304616444690819122,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/13856005003054284947,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/13963121621748083835,54,0
b00002jvfk,http://www.google.com/base/feeds/snippets/15159234661407732476,51,0
b00002jvfk,http://www.google.com/base/feeds/snippets/15553363999821457995,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/14896305160058655925,52,0
b00002jvfk,http://www.google.com/base/feeds/snippets/14996991014087320062,52,0
b00014tct0,http://www.google.com/base/feeds/snippets/13321642681501377375,57,0
b00014tct0,http://www.google.com/base/feeds/snippets/16739457974540227778,53,0
b00014tct0,http://www.google.com/base/feeds/snippets/17175123021503003798,55,0
b00014tct0,http://www.google.com/base/feeds/snippets/13515160531535258165,54,0
b00014tct0,http://www.google.com/base/feeds/snippets/2143594561454189070,55,0
b00014tct0,http://www.google.com/base/feeds/snippets/10841020142541781568,56,0
b00014tct0,http://www.google.com/base/feeds/snippets/18394964067436310447,51,0
b00014tct0,http://www.google.com/base/feeds/snippets/18416264451031093966,59,0
b00014tct0,http://www.google.com/base/feeds/snippets/18439531339127707571,52,0
b00014tct0,http://www.google.com/base/feeds/snippets/18356580287102485505,52,0
b00014tct0,http://www.google.com/base/feeds/snippets/12116763117328044444,62,0
b00014tct0,http://www.google.com/base/feeds/snippets/13078719460791292222,54,0
b00014tct0,http://www.google.com/base/feeds/snippets/11246077198585695109,57,0
b00014tct0,http://www.google.com/base/feeds/snippets/12921207121428863850,54,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/7739419455751524618,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/8761785470712681109,51,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/5155217336879101407,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/17784299186975876292,62,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/16388256207576026986,59,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/14391445631859374347,59,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/11687167580478628748,68,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/15988714852413665745,58,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/15762572854796538007,53,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/16012614980599950455,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/16882410086247975522,62,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/17328834654193310444,51,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/16964964575879653222,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/17843895237236158219,60,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/17465833205726596592,54,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18100099283119840324,60,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18413075895200367717,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18405362244680246986,52,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18435579466587005010,51,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12776057589362570320,63,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18377490087458020504,63,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/18379653518269884966,71,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12218017436042377109,63,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12116763117328044444,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12219649046294237633,68,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12783767110025076224,59,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13078719460791292222,57,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/9807438286656285076,61,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/10248910023220043204,67,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/10092468528845066077,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/10568264795540984053,51,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/10813731818583051752,62,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/11114112522015930440,76,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/9255722138583214734,60,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13673799320876526338,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13711624573601150378,63,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13326740183367978728,60,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13304616444690819122,52,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13856005003054284947,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/13963121621748083835,74,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/15159234661407732476,60,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/15389880066298029811,67,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/15553363999821457995,55,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/14557788692977567977,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/14665219642773428772,64,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/14815121291893978017,56,0
b0001wn1ee,http://www.google.com/base/feeds/snippets/14896305160058655925,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/15741947924555439129,56,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/15800184450191067839,53,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/17774701154843937381,51,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/13515160531535258165,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/2143594561454189070,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/18405362244680246986,56,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/15463023861103191894,53,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/18356580287102485505,53,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/18380054536947094037,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/9807438286656285076,51,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/13673799320876526338,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/13582930230756997101,52,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/9445487736380311288,54,0
b000jgf410,http://www.google.com/base/feeds/snippets/9949258255997064102,62,0
b000bawkpm,http://www.google.com/base/feeds/snippets/8894150903607310427,52,0
b000bawkpm,http://www.google.com/base/feeds/snippets/16739457974540227778,52,0
b000bawkpm,http://www.google.com/base/feeds/snippets/17774701154843937381,52,0
b0006g2tys,http://www.google.com/base/feeds/snippets/13321642681501377375,52,0
b0006g2tys,http://www.google.com/base/feeds/snippets/15741947924555439129,55,0
b0006g2tys,http://www.google.com/base/feeds/snippets/15803472930005112677,51,0
b0006g2tys,http://www.google.com/base/feeds/snippets/17175123021503003798,53,0
b0006g2tys,http://www.google.com/base/feeds/snippets/7802268590531702254,53,0
b0006g2tys,http://www.google.com/base/feeds/snippets/13515160531535258165,53,0
